#C Dover Sole 2011 assessment (Allan Hicks, Chantel Wetzel)

1910    #_styr
2010    #_endyr
1       #_nseas
12      #_months/season
1       #_spawn_seas
3       #N fisheries
4       #N surveys
1       #N_areas
CA%OR%WA%AFSC_Slope%Triennial%NWFSC_Slope%NWFSC_combo
0.5 0.5 0.5 0.825 0.55 0.65 0.65 #timing_in_season
1 1 1 1 1 1 1 #_area_assignments_for_each_fishery_and_survey
1 1 1 #_units of catch:  1=bio; 2=num
0.01 0.01 0.01 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3
2 #_Ngenders
60 #_Nages

0 0 0 #_init_equil_catch_for_each_fishery
101		#_N_lines_of_catch_to_read					
#CA	OR	WA	Year	Season
2003	1	1	3	2	2	-1	-1	65	0	0	0	0	0.319160733	1.94585595	4.944052368	6.448254869	4.07849746	4.73726226	3.421891498	4.255840552	2.372036782	2.541338674	2.071658669	0.970607875	1.032415858	0.989930206	1.011111129	0.548888354	0.563223175	0.862713615	0.436087713	0.339392678	0.351370016	0.19762113	0.117777735	0.064973041	0.10422622	0.099044243	0.106330842	0.112106828	0.034175863	0.168167488	0.091941044	0.019531217	0.00805752	0.005278619	0.002737238	0.093984467	0	0.059288957	0	0.005278619	0.035899547	0	0.005278619	0	0	0	0.069130808	0	0	0	0.003390723	0	0	0	0	0	0	0	0	0.026794158	0.671380299	1.333126946	3.642032456	5.507734955	6.652337785	6.599691051	4.92891882	6.454981673	6.045167101	4.69243584	2.255132124	1.492457814	1.139761407	0.494621554	0.474251025	0.349394426	0.370778288	0.487407134	0.009037552	0.278183905	0.076161497	0.064398182	0.071884878	0.027507372	0	0	0.123888864	0	0	0	0.042463246	0.030483656	0	0	0	0	0.009037552	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002737238	0	0	0	0	0
2004	1	1	3	2	2	-1	-1	8	0	0	0	0	0.256613114	0.873613759	2.436940298	3.936383412	8.328813931	7.797505284	10.60467309	6.086398768	4.895304203	4.437907053	1.313243817	1.459154648	0.566997741	0.701672001	1.114200023	0.635961082	0	0.617000645	0.288436925	0.342048112	0.321555104	0.112792652	0	0.112792652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.342048112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513226227	1.017732913	0	1.717185512	5.247749602	9.6299764	6.010669115	4.896189436	2.551244933	4.979580064	2.139005531	2.735284272	0.321555104	0.342048112	0	0.203703695	0	0	0.112792652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2006	1	1	3	2	2	-1	-1	10	0	0	0	0	0	0	0.979807351	2.530503385	1.926455909	5.483398579	6.143571748	6.037600939	7.490448828	3.812997295	3.098884389	2.174248661	1.439156462	2.711928246	0.89408565	1.826133672	0.642506497	0.352677417	0.361989359	0	0.233128242	0.332297743	0.027255445	0.896767173	0.332297743	0	0	0.202589352	0	0.334733914	0	0	0	0	0	0	0	0.332297743	0	0	0	0	0	0.209355843	0	0	0.352677417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.179259224	4.843088381	7.432861924	6.567714717	8.168638775	3.632161519	7.728826732	1.869883768	2.637338411	0.656365032	0.705354833	0	0.209355843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209355843	0	0	0	0	0	0	0	0	0	0	0
2007	1	1	3	2	2	-1	-1	22	0	0	0	0	0.12832674	0.591480937	3.740980612	6.383673616	7.300146168	6.356028928	3.924129766	3.982252304	2.87109126	2.243854375	2.025913903	1.222210406	1.865729458	0.825975915	0.325000185	0.338104632	0.377757172	0.257317873	0.474126508	0.251140441	0.113443103	0.582708773	0.273001811	0	0.002542446	0	0	0	0	0.090941043	0	0	0	0	0.090941043	0	0	0	0	0	0	0	0	0	0	0.000366484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531210341	3.623338327	4.545946838	5.463377447	5.038446763	8.81584619	5.871826329	7.201409262	5.470131254	1.898037944	1.886702354	0.074137101	0.861231434	0.870705077	0.173754489	0.338832634	0	0.240060632	0	0.108310702	0.347508979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2008	1	1	3	2	2	-1	-1	6	0	0	0	0	0	0	0.791044481	3.486046954	9.176215961	7.231134448	7.049864292	8.038229716	7.963979313	3.922078425	2.423174216	2.317358879	3.063645534	0.701724111	0	1.760939922	0.960706977	0	0	0	0.380371564	0	0	0	0	0.320235659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380371564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380371564	1.603851937	9.077265552	4.885975528	3.353583516	1.830130689	8.339086545	4.019394441	4.713087525	1.120468604	0	0	0.380371564	0	0	0	0.329290521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1966	1	2	3	2	3	-1	-1	34	0	0	0	0	0.243964031	1.624076016	5.736353758	9.341373414	9.373220814	10.72936073	7.36110205	5.967066207	4.436605494	3.045313906	1.491338665	1.464317513	0.651299667	0.366431062	0.193435662	0.19313746	0.059609122	0.025816195	0.059347771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106942454	0.989641376	2.497829057	4.81434686	6.545111778	6.857500095	6.042639192	4.405852076	2.981903962	1.065814193	0.764589221	0.335511613	0.199845446	0.029303143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1967	1	2	3	2	3	-1	-1	26	0	0	0	0.043796501	0.351850738	3.938669314	8.944222751	10.44404159	9.469215405	8.601570687	7.254631189	4.875608686	3.886916084	2.726017533	1.067536171	1.135049068	0.588444642	0.310838801	0.083694001	0.035604884	0.08891377	0	0	0.044566196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254885807	1.793680041	3.981823595	5.527597664	7.224941722	6.398065665	4.404256882	3.568110231	1.62865198	0.806480667	0.275802181	0	0.122706883	0.077461091	0.044347573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1968	1	2	3	2	3	-1	-1	27	0	0	0	0	0.473902638	3.766000173	7.697059361	9.734914953	9.472669306	11.20890675	9.844875411	8.337755439	5.576074158	3.283188429	1.435523477	0.602735858	0.137698476	0.131464273	0.064275961	0.042021039	0.039593026	0.033978257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036430528	0.351928401	1.755252185	4.303026143	4.846586784	4.621189803	4.037003448	3.579637816	2.285183188	1.438073905	0.564302991	0.19418358	0.029751622	0.041504413	0	0	0.033308207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1969	1	2	3	2	3	-1	-1	28	0	0.043237159	0	0.074524451	0.766919873	4.777151928	10.10625181	15.23503839	10.5246952	7.678034652	7.580966043	6.035134365	4.003805919	2.245843874	1.497224738	1.267393212	0.259755623	0.075981593	0.038268958	0.026891532	0.029628675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237872557	2.165589338	6.324597624	6.366691387	4.661376819	3.438907254	2.019687163	1.34476014	0.631928123	0.379445494	0.092391909	0.070004192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1970	1	2	3	2	3	-1	-1	27	0	0	0	0.04319588	0.480052057	3.222269035	6.78238152	9.971849109	10.92902293	10.83007548	7.987859553	5.918466082	3.843871805	2.805887284	1.588547971	1.058728989	1.18365901	0.614372271	0.290277512	0.100626135	0	0	0.034980373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041207313	0.697133592	1.46380916	3.985615049	5.015578154	5.470882891	5.084236463	4.170413341	2.642053749	2.163702161	0.891729639	0.51025827	0.17725722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1971	1	2	3	2	3	-1	-1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1972	1	2	3	2	3	-1	-1	20	0	0	0	0	0.578087564	4.256798705	6.945617292	8.698806309	9.700419404	7.165898229	8.083416091	4.463285839	2.922407614	2.360781047	0.938042576	1.267904991	0.552661327	0.615368776	0.263917747	0.363617004	0.139454944	0.23693539	0	0.060312098	0	0.046587832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.807771738	4.973164179	6.16361263	7.845369178	6.48219252	4.917883864	2.862016545	2.289014211	1.184956855	0.673594967	0.527347804	0.369804329	0.188941223	0	0	0	0	0	0.054009177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1973	1	2	3	2	3	-1	-1	24	0	0	0	2.351097073	35.80773032	0	0	0	0	0	0	0	0	0	0	0	0	0	7.58114367	5.03627366	4.04688623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.321167533	4.205024981	0	0	0	0	0	0	0	0	31.3124668	0	3.991395042	2.572569081	0	0.812725097	0.96152051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1974	1	2	3	2	3	-1	-1	22	0	0	0	0	0.652808154	2.997623419	11.05775577	15.77738034	12.19787011	8.251650612	5.511019588	4.999003843	2.639102981	2.315665402	1.357026514	0.979906862	1.049880704	0.426852002	0.383851383	0.117526149	0.07265963	0.040016047	0.037770401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037154389	0.26836601	2.148290943	3.511720602	5.277026356	6.158824388	4.089288174	2.701975928	2.101002138	0.989498262	1.153095187	0.498743273	0.154818712	0.044825724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1975	1	2	3	2	3	-1	-1	16	0	0	0	0.073811447	0.235199386	2.253268858	6.207420956	11.09142464	12.07330999	8.555117645	5.755946822	5.427007819	2.762567929	2.392238414	1.037593208	0.986179412	0.494331804	0.266689477	0.203905648	0.288586973	0.206691252	0.041390786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308699978	1.672824663	3.576058253	6.648968385	6.190186865	5.94378498	4.996062673	4.407444309	2.17929594	1.73088232	0.770537309	0.681848245	0.173664612	0.248886476	0	0.118172529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1976	1	2	3	2	3	-1	-1	11	0	0	0	0	0.535126159	2.697497502	5.297538263	11.23161778	15.01880026	10.1579585	8.60160658	6.900470087	4.391798971	3.58735357	2.276983528	1.442190612	0.850466138	0.621173271	0.267039286	0.306597696	0.085105401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193665384	1.058198126	4.187428537	5.111328725	5.036679604	3.512464434	2.742621906	1.677035137	0.847214244	0.744595334	0.30956443	0	0.309880527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1977	1	2	3	2	3	-1	-1	12	0	0	0	0	0.251133471	1.672570816	4.381920525	8.100797656	10.39593284	9.753712433	10.27360731	6.502596316	3.786092248	2.727782206	2.385859699	1.530557178	0.605539491	0.749800371	0.542912922	0.154756394	0.091932276	0.031077648	0.207242324	0	0.159137945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314906936	0.886832936	2.038422349	6.030246575	5.554875861	5.536177816	4.911907186	3.787204169	2.501415016	1.298586223	0.985750791	1.049516035	0.191040268	0.304224974	0.144792849	0.031077648	0.128060298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1978	1	2	3	2	3	-1	-1	5	0	0	0	0.303959043	0.911877128	5.435517551	9.84029518	7.460955721	3.42732453	3.832873617	3.972271243	3.949915635	3.849892282	2.3384047	0.688505061	1.070217824	1.360058731	0.946410485	0.168380242	0.351744577	0.336760484	0.183364335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.519795214	5.571129989	6.376695768	5.657659055	5.968701892	7.990596104	6.398147851	2.790258604	3.403442594	1.848248066	1.085201917	0.304825	0.656569577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1979	1	2	3	2	3	-1	-1	21	0	0	0	0	0.312933282	3.92645449	9.319990868	14.07846111	17.56724263	15.02986113	11.34646043	7.725095391	6.475019956	6.196917254	2.494765855	1.818841527	0.992084928	1.647839249	0.408083187	0.150963607	0.074490939	0.211972305	0.094402257	0.009204308	0.094402257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024513036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1980	1	2	3	2	3	-1	-1	25	0	0.32106469	0	0	0	0	0	0	0	0	0	0	0	31.43532754	31.69516495	21.97324777	0	6.271628676	3.827741831	3.588133093	0	0.88769145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1981	1	2	3	2	3	-1	-1	36	0	0	0.009873126	0	0.12418077	2.169200583	6.526775438	11.4304362	17.12826316	15.4210001	12.99273537	10.90336322	7.427592564	6.38341514	3.7032104	2.330410342	1.751936944	0.49306365	0.43913947	0.237854318	0.144505772	0.347818315	0.035225124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1982	1	2	3	2	3	-1	-1	35	0	0	0	0.105653559	1.025027551	4.033808389	9.066721066	14.71550935	13.47844708	14.26794401	8.738292569	10.8871515	6.072051548	5.887577762	4.441559027	3.031539423	1.279647101	1.534421506	0.70152812	0.539942567	0.193177875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1983	1	2	3	2	3	-1	-1	30	0	0	0	0	0.287559218	1.973829639	6.263727723	12.97280713	19.55117956	17.03404628	14.03950221	10.47002506	5.871359122	4.530627963	2.439588401	1.690621718	1.120826351	0.690970677	0.302928634	0.55030748	0.164726943	0.016742218	0.028623664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-1984	1	2	3	2	3	-1	-1	37	0	0	0	0	0.137068027	1.857441882	6.810910389	11.95446478	14.69892415	11.7335985	11.85172706	7.544018417	6.287709078	5.967743155	5.024697675	3.217661999	2.7245582	1.836798512	1.459889565	1.344804866	0.517545123	0.309860541	0.252142982	0.063921078	0.095323958	0.206334797	0	0	0.011906264	0	0.063921078	0	0	0	0	0	0	0	0	0	0	0.063921078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063921078	0.063921078	0	0.255684312	0.255684312	0.191763234	0.255684312	0.319605391	0.319605391	0.191763234	0.255684312	0.191763234	0.255684312	0.127842156	0.191763234	0.191763234	0.383526469	0.191763234	0	0.127842156	0	0.063921078	0	0.063921078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1985	1	2	3	2	1	-1	-1	36	0	0	0	0	0.050184613	0.10266024	0.437296779	1.660065994	3.107792849	5.013783087	6.039268266	6.078999725	5.002950381	3.497085015	2.373829511	2.23585	1.866957224	1.308312426	0.951572681	0.919493001	1.087526671	1.060660562	0.835036762	0.451935798	0.398951667	0.544198487	0.230903051	0.138003131	0.133807313	0.294720925	0.216827062	0.179643916	0.053104542	0.085556278	0.025838533	0.055172383	0.027692997	0.002219913	0	0	0.017541305	0	0.011796399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112592905	0.350145673	0.983582046	1.799442158	2.763795762	5.296578786	5.071258843	5.067395896	3.609710173	3.81791945	3.378426518	3.50777336	3.242377462	2.333053637	1.501618388	1.414176287	1.16465488	1.350799314	1.106640415	0.958097784	0.715732598	0.552915879	0.319933128	0.765338268	0.436317654	0.276812051	0.410840232	0.191816209	0.245396198	0.190082543	0.122971846	0.168295134	0.127676067	0.108986557	0	0	0	0	0.039606412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1986	1	2	3	2	1	-1	-1	23	0	0	0	0	0.002948933	0.123953864	0.289701333	0.893478475	1.354921636	2.031411294	2.772657533	2.58741794	4.665964136	3.594273769	3.090597102	3.12315201	2.367049636	1.780455782	1.408532648	0.517862394	1.114677946	0.755927317	0.708424873	1.259831998	0.522910784	0.445565535	0.595385077	0.351270158	0.299499073	0.765274187	0.024757714	0.012000107	0.018767153	0	0.124439791	0.170836487	0.133730912	0	0	0.040120423	0.112439684	0	0	0	0	0.010645614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107996719	0.272530642	0.382145672	1.828670028	2.276022498	2.986714827	4.810063793	7.599637223	4.607232494	6.77158792	5.491344146	4.13033089	3.775614641	2.560513557	2.355039678	2.245041819	1.902218804	1.469546044	0.972825183	0.895680654	0.919429625	1.156684598	0.814086693	0.314171194	0.204323856	0.180323642	0.380050226	0.144824845	0.156488831	0.012757608	0.05602083	0.124439791	0.012000107	0.012757608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1987	1	2	3	2	1	-1	-1	39	0	0	0	0	0	0.055673021	0.648090876	1.275124866	2.337456576	4.111387288	5.459716962	4.609665571	4.798118679	4.073975738	3.443127431	2.099910245	1.233774584	1.291839709	0.673948728	0.663349915	0.392615958	0.411515151	0.259043253	0.281660033	0.215538994	0.14020606	0.15471229	0.112730524	0.102457205	0.114890154	0.046138511	0.076086201	0.22110004	0.056572127	0.001685416	0.079547158	0.02160992	0.062120568	0.030036417	0.017924289	0	0.004728908	0.033465009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031482197	0.187044798	0.924671086	1.945443769	3.29274106	5.808065545	7.485335089	8.562016401	8.322168744	6.038685874	4.931043021	3.821299337	2.619757314	1.783058634	1.173085527	0.834043041	0.563728476	0.378528239	0.301689878	0.252702998	0.264187458	0.170933881	0.18461398	0.181366606	0.082178994	0.003685631	0.105613926	0.07011251	0.001402892	0.038954633	0	0	0.027411198	0.001402892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1988	1	2	3	2	1	-1	-1	50	0	0	0	0	0	0.189367399	0.57455004	1.177129879	3.916040508	4.379793375	5.216632917	5.896945448	5.085600699	4.23181544	2.809668658	1.399838798	1.59742631	1.105220455	0.880915619	0.616636936	0.330518682	0.487849957	0.152377291	0.162653501	0.101095053	0.068861975	0.049901065	0.173140999	0.248024373	0.086024439	0.08623954	0	0.237893017	0.026508159	0.006749943	0.077991115	0.01502258	0	0.011492521	0	0.011904681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049556469	0.153171399	0.713800292	1.439500436	2.870382883	6.314324473	5.087620285	7.686168981	6.409055679	6.633860018	4.816164207	4.428675277	2.906751706	2.155219395	1.397277669	0.877230975	0.630710964	0.641811089	0.993289628	0.496795151	0.45106568	0.32134481	0.339037501	0.185684466	0.16452065	0.034139074	0.004193145	0.004193145	0.069535215	0.100375839	0.021128274	0.013832972	0.077991115	0	0.069065892	0	0.030693875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1989	1	2	3	2	1	-1	-1	62	0	0	0	0	0.105124453	0.685198047	0.966366023	2.969574254	5.095591868	5.194757115	4.789250565	4.390920169	3.07027929	2.712128971	2.297942944	1.768687349	1.710017893	1.104131061	0.625805851	0.554865292	0.490577745	0.322685656	0.458961126	0.255330059	0.17638447	0.293911944	0.226637046	0.081979142	0.060738206	0.132516015	0.112080138	0.050738029	0.112770389	0.117358274	0.092437678	0.023704156	0.193957648	0.027741802	0.088698607	0.043777144	0	0.032918739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296823517	0.553625421	1.283060041	3.120593903	4.711892356	6.095141888	5.344029555	6.520704952	6.072577535	5.186266201	4.288790648	3.260586342	2.322424146	1.417765781	1.432354167	0.933287956	1.2298676	1.016128165	0.508544837	0.430083724	0.403789956	0.333483983	0.261342347	0.228755977	0.24005213	0.268377873	0.189270911	0.136415887	0	0.059899944	0.132516015	0.069692586	0.071701971	0.051642713	0	0	0	0.020261843	0	0	0	0	0	0	0.071701971	0	0	0	0	0	0	0	0	0	0	0
1990	1	2	3	2	1	-1	-1	63	0	0	0	0	0.099617653	1.012653816	1.41624233	2.038374496	2.765604877	3.191487622	3.290919771	4.442035162	4.315504363	3.115234469	3.025313451	2.823298974	2.202441683	1.52758061	1.446918672	1.234158907	0.722595907	0.729068037	0.405502667	0.436282322	0.418229973	0.201521479	0.262163121	0.154562647	0.125962058	0.075617972	0.064015386	0.21093493	0.005838825	0.041862124	0.003864974	0.021521072	0.040895581	0.114594665	0.002369798	0.003469027	0.015335395	0.122067504	0.015362069	0	0.025055011	0	0	0	0.014785809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060848655	0.656914893	0.944956193	1.585312892	3.093199052	3.792057869	4.419723025	5.353745166	5.648002286	6.439951877	4.597583908	3.798831583	4.013724708	2.679155857	1.985970102	2.181917627	1.103487239	1.176433097	0.786752887	0.651607796	0.438406554	0.42765165	0.41877263	0.300815912	0.078865659	0.482545605	0.003469027	0.32154686	0.02817913	0	0.002369798	0.124498676	0.071589951	0.019662511	0.025644162	0	0	0.089604566	0	0	0.015335395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1991	1	2	3	2	1	-1	-1	91	0	0	0	0	0.045607277	0.318818423	1.172244196	4.201390006	5.338354255	6.05055724	6.355784255	5.365924535	3.317142157	2.667377755	1.849220356	1.585741958	1.361542951	0.799828529	0.695735718	0.673344287	0.478622104	0.601214107	0.452148076	0.28060144	0.211702641	0.126362348	0.261667472	0.121338115	0.055656518	0.210936162	0.056972692	0.055519009	0.077070154	0.083324535	0.156687707	0.070987215	0.010052968	0.010323701	0.040478759	0.002713181	0.0140695	0	0.013354506	0.003391855	0.021215706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010052968	0	0.39785674	1.007941886	3.725153303	4.978199568	6.500196157	8.182270887	6.86350386	5.026696681	3.959095906	3.728446629	3.221602509	1.925334041	1.180677887	0.834901774	0.656151503	0.501900405	0.360627315	0.215814593	0.374619041	0.173020546	0.455217471	0.09306931	0.085947876	0.093461317	0.177823887	0	0.010056501	0.020227148	0.010052968	0	0.002741448	0.002741448	0	0.009572062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1992	1	2	3	2	1	-1	-1	87	0	0	0	0.099992419	0.839374184	2.289792211	3.791116837	5.358234472	4.454119248	4.695341271	4.642641466	2.695809011	2.941746733	1.706523248	1.555015379	1.323838564	0.830291377	0.824280015	0.608473615	0.81633646	0.53028498	0.294065228	0.53730509	0.151763582	0.3254209	0.325184145	0.088687485	0.379218846	0.063889585	0.150825196	0.06156309	0.085684684	0.103442309	0.051267982	0.084944254	0.012902944	0.076615898	0.050214391	0.055428636	0.049589934	0.023930257	0.004376448	0	0.031657885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054860348	0.114366233	0.760364349	1.931499208	4.281977323	5.296781311	5.40798633	4.92466776	6.350319769	5.52574742	4.287765233	3.950359808	2.83516235	2.230043334	2.011539016	1.500008409	1.02475929	0.725333764	0.45798599	0.846274621	0.449736665	0.388819876	0.174669728	0.200832147	0.129857933	0.108798551	0.110551207	0.076334523	0.09328221	0.056916853	0.013736704	0	0.130522556	0.109255664	0.161841906	0.031657885	0.142775641	0.005092583	0.022849173	0.012616805	0	0.025072455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025786807
